City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
371,miri,4.4148,114.0089,27.08,94,40,1.03,MY,2023-04-28 10:42:36
372,camiri,-20.05,-63.5167,23.88,73,75,1.54,BO,2023-04-28 10:42:36
373,masuguru,-11.3667,38.4167,24.94,69,78,1.05,TZ,2023-04-28 10:42:37
374,greenland,43.0362,-70.8328,19.36,52,40,5.14,US,2023-04-28 10:42:37
375,salahonda,2.1019,-78.7217,27.59,74,96,3.17,CO,2023-04-28 10:42:38
376,mata-utu,-13.2816,-176.1745,28.58,76,33,6.11,WF,2023-04-28 10:42:38
377,coahuayana de hidalgo,18.7,-103.6583,30.76,45,2,3.39,MX,2023-04-28 10:42:39
378,lhasa,29.65,91.1,5.9,72,95,1.18,CN,2023-04-28 10:42:39
379,luis correia,-2.8792,-41.6669,27.58,78,47,2.8,BR,2023-04-28 10:42:39
380,itambacuri,-18.0311,-41.685,32.4,40,38,1.98,BR,2023-04-28 10:42:40
381,as sulayyil,20.4607,45.5779,29.14,32,24,8.98,SA,2023-04-28 10:42:40
382,kailua-kona,19.6406,-155.9956,24.72,82,40,2.57,US,2023-04-28 10:42:40
383,popondetta,-8.7537,148.2534,23.09,95,100,1.0,PG,2023-04-28 10:42:41
384,soe,-9.8607,124.284,18.52,93,82,1.9,ID,2023-04-28 10:42:41
385,petropavlovsk-kamchatsky,53.0452,158.6483,-0.67,59,40,4.0,RU,2023-04-28 10:42:41
386,puerto carreno,6.189,-67.4859,33.99,52,40,4.63,CO,2023-04-28 10:42:41
387,yuli,9.6989,10.2744,34.94,23,96,1.08,NG,2023-04-28 10:42:42
388,road town,18.4167,-64.6167,30.05,69,20,4.12,VG,2023-04-28 10:37:48
389,lubango,-14.9172,13.4925,17.94,51,69,1.64,AO,2023-04-28 10:42:42
390,santa rosa de osos,6.6474,-75.4603,20.26,85,87,1.41,CO,2023-04-28 10:42:43
391,nova olinda do norte,-3.8881,-59.0942,29.8,76,85,1.25,BR,2023-04-28 10:42:43
392,conduaga,8.862,117.4893,25.97,84,15,1.37,PH,2023-04-28 10:42:43
393,fomboni,-12.28,43.7425,27.53,79,11,4.38,KM,2023-04-28 10:42:43
394,goianapolis,-16.5106,-49.0239,28.6,57,19,2.95,BR,2023-04-28 10:42:44
395,sirte,31.2089,16.5887,17.98,61,16,6.2,LY,2023-04-28 10:42:44
396,abra pampa,-22.7205,-65.697,18.29,10,0,0.84,AR,2023-04-28 10:42:44
397,candon,17.1947,120.4517,26.53,77,3,1.53,PH,2023-04-28 10:42:44
398,kourou,5.1552,-52.6478,30.03,71,97,3.96,GF,2023-04-28 10:42:45
399,rajbiraj,26.5333,86.75,28.04,26,33,2.39,NP,2023-04-28 10:42:45
400,hanzhong,33.0728,107.0303,12.12,29,100,1.03,CN,2023-04-28 10:42:45
401,tabou,4.423,-7.3528,27.79,75,98,3.37,CI,2023-04-28 10:42:45
402,rio grande,-32.035,-52.0986,25.06,62,7,3.03,BR,2023-04-28 10:42:45
403,kisangani,0.5167,25.2,22.76,96,96,0.76,CD,2023-04-28 10:42:46
404,sarandi grande,-33.7333,-56.3333,25.69,32,0,5.31,UY,2023-04-28 10:42:46
405,burang,30.25,81.1667,-4.4,92,88,1.04,CN,2023-04-28 10:42:46
406,puerto baquerizo moreno,-0.9,-89.6,26.37,77,46,3.78,EC,2023-04-28 10:42:46
407,kyaikkami,16.08,97.5675,29.33,70,17,4.48,MM,2023-04-28 10:42:47
408,pangkalanbuun,-2.6833,111.6167,24.06,98,100,0.73,ID,2023-04-28 10:42:47
409,caconda,-13.7333,15.0667,17.16,51,100,0.99,AO,2023-04-28 10:42:47
410,markala,13.7021,-6.0659,37.97,5,3,1.28,ML,2023-04-28 10:42:47
411,nampula,-15.1165,39.2666,20.1,84,31,1.6,MZ,2023-04-28 10:42:48
412,daru,-9.0763,143.2092,26.08,85,98,3.9,PG,2023-04-28 10:42:48
413,koulikoro,14.0,-7.75,37.47,4,1,3.56,ML,2023-04-28 10:42:48
414,chivolo,10.025,-74.6228,35.25,40,52,2.38,CO,2023-04-28 10:42:48
415,esqueda,30.7167,-109.5833,26.29,11,0,0.94,MX,2023-04-28 10:42:49
416,aoulef,26.9667,1.0833,37.14,8,0,5.62,DZ,2023-04-28 10:42:49
417,sao sepe,-30.1606,-53.5653,26.09,34,4,2.04,BR,2023-04-28 10:42:49
418,villa bruzual,9.3328,-69.1208,32.06,56,96,1.3,VE,2023-04-28 10:42:50
419,ar rutbah,33.0381,40.2848,24.99,20,71,4.25,IQ,2023-04-28 10:42:50
420,forster,-32.1667,152.5167,11.88,100,35,3.74,AU,2023-04-28 10:42:50
421,eyl,7.9803,49.8164,30.28,62,100,2.84,SO,2023-04-28 10:42:51
422,al hazm,16.1641,44.7769,29.04,35,87,4.97,YE,2023-04-28 10:42:51
423,vernon,50.2581,-119.2691,18.12,37,36,1.03,CA,2023-04-28 10:42:51
424,griffith,41.5284,-87.4237,17.95,58,100,5.14,US,2023-04-28 10:42:51
425,naja' hammadi,26.0495,32.2414,25.59,24,0,6.48,EG,2023-04-28 10:42:51
426,labuan,5.2767,115.2417,28.2,89,20,0.0,MY,2023-04-28 10:42:52
427,bandarbeyla,9.4942,50.8122,28.91,77,100,6.69,SO,2023-04-28 10:42:52
428,livingstonia,-10.606,34.1063,16.04,75,13,2.21,MW,2023-04-28 10:42:53
