City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
487,el gouna,27.3942,33.6782,23.05,46,0,3.73,EG,1682653055
488,huamachuco,-7.8,-78.0667,10.05,90,92,1.12,PE,1682653055
489,konkwesso,10.8469,4.0984,27.35,63,88,4.23,NG,1682653056
490,ouesso,1.6136,16.0517,22.02,98,100,1.41,CG,1682653056
491,camocim,-2.9022,-40.8411,23.51,91,100,2.42,BR,1682652952
492,san jose,37.3394,-121.895,25.08,51,40,4.12,US,1682652935
493,quatis,-22.4072,-44.2581,17.56,98,21,0.48,BR,1682653057
494,sao martinho,39.5144,-9.1311,16.17,94,99,1.79,PT,1682653057
495,cidreira,-30.1811,-50.2056,16.63,84,3,2.31,BR,1682653057
496,chauk,20.8833,94.8167,35.57,28,1,2.85,MM,1682653058
497,mahibadhoo,3.7833,72.9667,28.82,71,99,1.52,MV,1682653059
498,arba minch,6.0333,37.55,19.07,96,100,0.4,ET,1682653059
499,grootfontein,-19.5667,18.1167,21.5,33,97,2.36,NA,1682653059
500,acajutla,13.5928,-89.8275,27.55,76,67,1.71,SV,1682652824
501,muisne,0.6,-80.0333,25.31,89,100,1.78,EC,1682653060
502,bhadaur,30.4833,75.3167,30.81,25,76,3.16,IN,1682653060
503,ambon,-3.6954,128.1814,29.42,91,40,1.54,ID,1682652985
504,fort bragg,35.139,-79.006,18.23,93,100,2.06,US,1682653043
505,mahina,-17.5065,-149.489,28.87,74,40,2.57,PF,1682653061
506,sangkhla buri,15.1555,98.4536,35.6,40,10,1.52,TH,1682653061
507,warri,5.5167,5.75,22.99,89,100,1.3,NG,1682653061
508,tefe,-3.3542,-64.7114,23.03,97,34,0.52,BR,1682653062
509,salinopolis,-0.6136,-47.3561,24.35,89,100,0.67,BR,1682652974
510,chongqing,29.5628,106.5528,24.18,64,0,1.0,CN,1682653062
511,beau vallon,-20.4189,57.6953,25.68,78,40,2.06,MU,1682653063
512,tripoli,32.8752,13.1875,18.38,62,59,3.29,LY,1682653063
513,kembe,4.6228,21.8865,20.95,88,38,0.42,CF,1682653064
514,soe,-9.8607,124.284,24.94,73,90,2.85,ID,1682653064
515,lakatoro,-16.0999,167.4164,28.74,66,4,3.93,VU,1682653064
516,giyani,-23.3025,30.7187,19.48,66,0,1.43,ZA,1682653065
517,east london,-33.0153,27.9116,16.52,88,75,1.54,ZA,1682653065
518,les anglais,18.3054,-74.2197,24.57,84,93,0.93,HT,1682653065
519,ratnagiri,16.9833,73.3,30.21,52,47,2.18,IN,1682653066
520,at taraf,25.3628,49.725,21.3,24,0,2.71,SA,1682653066
521,colchani,-20.3,-66.9333,7.31,19,0,1.58,BO,1682653066
522,tarrafal de sao nicolau,16.5667,-24.3667,22.11,79,7,5.62,CV,1682653066
523,edd,13.9297,41.6925,30.76,64,85,3.32,ER,1682653067
524,sao tome,0.3365,6.7273,26.86,80,100,2.87,ST,1682653067
525,tucuma,-0.1833,-50.05,23.51,95,100,1.69,BR,1682653067
526,cestos city,5.46,-9.5828,26.95,84,28,2.53,LR,1682653068
527,kannabecho-yahiro,34.5333,133.3833,22.91,46,100,2.64,JP,1682653068
528,puerto palomas,31.7667,-107.6167,20.67,11,8,5.18,MX,1682653068
529,luba,3.4568,8.5547,22.94,81,100,0.75,GQ,1682653069
530,kiunga,-6.1219,141.2906,27.75,92,86,1.22,PG,1682653069
531,conde,-7.2597,-34.9075,24.7,100,20,1.54,BR,1682653069
532,ierapetra,35.01,25.7353,15.64,60,1,9.39,GR,1682653069
533,zarghun shahr,32.8473,68.4457,15.74,43,0,2.04,AF,1682653069
534,jaguaribe,-5.8906,-38.6219,22.61,95,97,1.02,BR,1682653070
535,san salvador,13.6894,-89.1872,24.13,100,95,1.18,SV,1682652966
536,gizo,-8.103,156.8419,29.41,69,35,1.04,SB,1682653070
537,viet tri,21.3019,105.4308,26.97,63,73,2.85,VN,1682653070
538,sambava,-14.2667,50.1667,24.66,82,24,6.33,MG,1682652999
539,mount hagen,-5.8581,144.2274,24.42,57,40,4.12,PG,1682653071
540,wabag,-5.4781,143.7021,17.45,94,85,0.79,PG,1682653071
541,yeosu,34.7546,127.6599,16.16,70,3,3.08,KR,1682653072
542,soledade,-28.8183,-52.5103,10.99,92,41,1.31,BR,1682653072
543,darwin,-12.4611,130.8418,33.86,49,0,3.6,AU,1682653025
544,yashan,22.1975,109.9419,28.83,66,69,6.27,CN,1682653072
545,sebdou,34.637,-1.3314,12.61,19,47,4.14,DZ,1682653073
546,mangrol,21.1167,70.1167,28.06,64,0,2.12,IN,1682653073
547,douz,33.4663,9.0203,19.44,49,54,5.43,TN,1682653073
548,patan,27.6667,85.3333,22.21,53,20,1.03,NP,1682653073
549,nakamura,32.9833,132.9333,19.91,57,76,2.47,JP,1682653074
550,mont-dore,-22.2833,166.5833,25.56,99,92,3.93,NC,1682653074
551,fada,9.5667,8.3,20.54,94,99,1.05,NG,1682653074
552,geraldton,-28.7667,114.6,21.23,43,0,9.26,AU,1682653075
553,sittwe,20.15,92.9,30.63,59,1,3.3,MM,1682653075
554,black point,-34.6187,137.8972,16.22,53,97,5.87,AU,1682653075
555,talara,-4.5772,-81.2719,26.42,83,75,5.14,PE,1682653075
556,thinadhoo,0.5333,72.9333,28.37,73,100,2.66,MV,1682653076
557,jungapeo de juarez,19.45,-100.4833,20.45,41,95,1.61,MX,1682653076
558,tete,-16.1564,33.5867,19.05,100,40,0.0,MZ,1682653076
559,atherton,53.5237,-2.4935,9.01,93,100,0.45,GB,1682653076
560,ixtapa,20.7,-105.2,23.57,83,0,6.17,MX,1682653076
561,margaret river,-33.95,115.0667,16.15,54,50,4.4,AU,1682653077
562,ca mau,9.1769,105.15,32.7,56,97,4.31,VN,1682653077
563,phan rang-thap cham,11.5667,108.9833,33.97,48,60,6.79,VN,1682653077
564,tabou,4.423,-7.3528,26.71,82,89,2.53,CI,1682653077
565,bandarbeyla,9.4942,50.8122,28.64,75,95,4.48,SO,1682653078
566,copala,16.65,-98.9833,25.22,73,10,2.83,MX,1682653078
567,yazd,31.8972,54.3675,16.06,67,75,2.06,IR,1682653079
568,bamboo flat,11.7,92.7167,31.35,61,77,3.15,IN,1682653079
569,kayes,14.0,-11.0,30.31,10,9,2.52,ML,1682653079
570,beira,-19.8436,34.8389,21.05,100,40,1.54,MZ,1682653079
571,kozhikode,11.25,75.7667,29.65,63,87,0.79,IN,1682653079
572,sint michiel liber,12.15,-68.9833,26.9,83,20,5.14,CW,1682653080
573,nili,33.7218,66.1302,17.55,18,3,0.66,AF,1682653080
574,swakopmund,-22.6833,14.5333,14.43,90,8,1.34,NA,1682653080
575,jumla,29.2747,82.1838,15.24,44,60,1.89,NP,1682653081
576,srinivaspur,13.3333,78.2167,28.15,49,85,4.4,IN,1682653081
577,mawlaik,23.6333,94.4167,39.52,17,12,0.79,MM,1682653081
578,cancun,21.1743,-86.8466,26.96,78,40,5.14,MX,1682653068
579,port lincoln,-34.7333,135.8667,16.34,52,57,7.23,AU,1682653082
580,rafsanjan,30.4067,55.9939,15.54,62,90,1.94,IR,1682653082
581,saint augustine beach,29.8505,-81.2654,19.48,94,100,2.06,US,1682653083
582,castelo do piaui,-5.3222,-41.5525,21.24,94,100,1.36,BR,1682653083
583,merizo village,13.2658,144.6691,31.31,84,3,9.08,GU,1682653083
584,xiaoweizhai,26.1903,107.5125,17.39,98,100,0.84,CN,1682653084
585,lusambo,-4.9667,23.45,20.48,97,28,0.74,CD,1682653084
586,bam,29.106,58.357,23.33,33,100,5.76,IR,1682653085
587,ambodifotatra,-16.9833,49.85,26.03,73,75,5.14,MG,1682653085
588,cerro azul,21.2,-97.7333,24.35,87,99,2.43,MX,1682653086
589,angaur state,6.906,134.13,28.96,72,83,1.07,PW,1682653086
590,robertsport,6.7533,-11.3686,28.02,78,11,2.62,LR,1682653087
591,ban houayxay,20.2453,100.4547,34.8,33,0,0.89,LA,1682653087
592,lianzhou,24.7811,112.3825,23.31,90,98,2.06,CN,1682653087
593,illizi,26.4833,8.4667,22.89,14,36,3.82,DZ,1682653088
594,bucerias,20.75,-105.3333,23.99,83,0,6.17,MX,1682653088
595,yasuj,30.6682,51.588,5.75,87,0,0.0,IR,1682653088
596,umm kaddadah,13.6017,26.6876,27.94,19,98,6.25,SD,1682653089
597,sao marcos,-28.9711,-51.0681,13.18,98,69,0.87,BR,1682653089
598,san andres,12.5847,-81.7006,28.01,69,20,1.54,CO,1682653090
599,el bayadh,33.6832,1.0193,19.99,15,60,4.39,DZ,1682653090
600,itamaraca,-7.7478,-34.8256,26.03,85,56,1.57,BR,1682653091
601,inhambane,-23.865,35.3833,21.47,86,12,1.73,MZ,1682653091
602,malanje,-9.5402,16.341,14.88,84,85,2.35,AO,1682653091
603,dzilam gonzalez,21.2833,-88.9333,26.28,66,24,4.2,MX,1682653092
604,ciudad lazaro cardenas,17.9583,-102.2,24.89,72,95,2.54,MX,1682653092
605,arica,-18.475,-70.3042,19.75,72,0,2.57,CL,1682652811
606,mili,6.0815,171.735,28.19,78,54,7.01,MH,1682653093
607,lu-uk,5.9684,121.3122,30.45,64,87,1.0,PH,1682653093
608,teknaf,20.8624,92.3058,31.71,55,1,3.31,BD,1682653094
609,freeport,40.6576,-73.5832,11.2,87,40,2.57,US,1682652906
610,quibala,-10.7337,14.98,13.71,83,28,1.56,AO,1682653094
611,beacon square,28.2086,-82.7554,21.1,92,100,0.89,US,1682653095
612,talpa de allende,20.3833,-104.8167,16.36,60,0,1.31,MX,1682653095
613,venancio aires,-29.6064,-52.1919,16.81,86,84,0.89,BR,1682653096
614,menaka,15.9182,2.4022,28.88,11,0,3.59,ML,1682653097
615,trenggalek,-8.05,111.7167,29.24,77,100,1.82,ID,1682653097
616,prado,-17.3411,-39.2208,23.05,89,0,3.67,BR,1682653097
617,yichun,47.7,128.9,13.64,23,100,3.21,CN,1682653097
618,palikir - national government center,6.9248,158.1611,26.47,94,100,2.06,FM,1682653098
619,manismata,-2.4667,111.0333,30.36,73,92,0.66,ID,1682653098
620,pithoro,25.5167,69.3833,29.37,46,99,4.93,PK,1682653098
621,dawei,14.0833,98.2,34.68,48,5,3.69,MM,1682653099
622,motema,8.6,-11.0333,22.59,94,86,0.73,SL,1682653099
623,sibu,2.3,111.8167,29.17,84,40,1.54,MY,1682653099
624,ebon,4.582,168.6964,28.87,75,92,6.64,MH,1682653100
625,banjar,-8.19,114.9675,29.59,78,84,2.5,ID,1682653100
626,prince albert,53.2001,-105.7677,3.97,75,75,1.03,CA,1682653100
627,ormara,25.2088,64.6357,26.51,66,48,0.96,PK,1682653098
628,pangkalanbuun,-2.6833,111.6167,33.08,57,71,0.91,ID,1682653102
629,parras de la fuente,25.4167,-102.1833,16.84,67,0,4.52,MX,1682653102
630,eyl,7.9803,49.8164,28.1,76,100,2.09,SO,1682653103
631,misratah,32.3754,15.0925,17.28,75,6,4.31,LY,1682653103
632,mizdah,31.4451,12.9801,15.34,57,0,2.15,LY,1682653103
633,gore,-46.1028,168.9436,14.91,68,6,0.05,NZ,1682653103
634,quatre cocos,-20.2078,57.7625,25.61,78,91,4.97,MU,1682653104
635,taungoo,18.9333,96.4333,38.1,27,23,3.84,MM,1682653105
636,callao,-12.0667,-77.15,24.84,78,75,5.14,PE,1682653106
637,jinghong,21.991,100.7341,36.86,25,6,1.12,CN,1682653106
638,port augusta,-32.5,137.7667,18.61,56,100,4.96,AU,1682653107
639,ayr,55.4627,-4.6339,8.06,93,20,1.54,GB,1682653107
640,miandrivazo,-19.5167,45.4667,23.62,70,0,1.83,MG,1682653107
641,sufalat sama'il,23.3167,58.0167,24.82,46,0,1.6,OM,1682653108
642,cabedelo,-6.9811,-34.8339,25.37,86,86,2.71,BR,1682652860
643,mayahi,13.9553,7.6712,27.37,46,96,5.65,NE,1682653108
644,manaure,11.7751,-72.4445,27.82,72,5,6.42,CO,1682653109
645,newman,37.3138,-121.0208,28.13,66,7,0.45,US,1682653109
646,mek'ele,13.4967,39.4753,18.58,58,99,1.9,ET,1682653110
647,rosso,16.4986,-15.8153,21.83,51,0,4.94,SN,1682653110
648,ternate,0.8,127.4,29.38,71,11,2.78,ID,1682653110
649,penal,10.1667,-61.4667,25.5,90,20,3.71,TT,1682653111
650,dwarka,22.2394,68.9678,27.89,66,4,3.17,IN,1682653111
651,urangan,-25.3,152.9,24.0,71,29,6.77,AU,1682653111
652,nieuw amsterdam,5.8833,-55.0833,25.57,90,100,3.43,SR,1682653112
653,mundemba,4.9479,8.8724,23.29,89,100,0.62,CM,1682653113
654,abilene,32.4487,-99.7331,18.43,51,0,3.6,US,1682652919
655,asau,46.4333,26.4,2.51,77,10,2.36,RO,1682653113
656,kitale,1.0157,35.0062,14.04,95,100,0.68,KE,1682653114
657,mawu,29.5923,107.3139,18.68,84,95,0.4,CN,1682653114
658,xai-xai,-25.0519,33.6442,20.56,86,4,4.1,MZ,1682653115
659,andalgala,-27.5819,-66.3165,16.07,48,0,1.37,AR,1682652902
660,buta,2.7858,24.73,21.61,83,100,0.48,CD,1682653115
661,tuburan,6.6439,122.2736,32.05,69,55,2.22,PH,1682653116
662,nueva esperanza,15.2667,-87.6,26.79,77,96,0.75,HN,1682653116
663,yala,6.3333,101.25,34.71,43,100,1.18,TH,1682653116
664,yantzaza,-3.8278,-78.7594,19.98,98,100,0.41,EC,1682653116
665,umarkot,25.3616,69.7362,29.5,46,74,5.13,PK,1682653117
666,mildura,-34.2,142.15,22.82,48,71,6.24,AU,1682653117
667,arafat,21.3594,39.9664,27.38,41,0,1.0,SA,1682653117
668,takeo,10.9167,104.8333,34.85,42,95,2.95,KH,1682653118
669,yangambi,0.8102,24.4336,21.24,85,88,0.89,CD,1682653118
670,laranjeiras,-10.8064,-37.17,24.79,95,19,0.4,BR,1682653119
671,boyolangu,-8.1181,111.8935,29.1,75,100,2.15,ID,1682653120
672,honiara,-9.4333,159.95,29.84,70,20,1.55,SB,1682653120
673,vallenar,-28.5708,-70.7581,15.74,74,0,0.11,CL,1682653120
674,moyale,3.5167,39.0584,19.35,91,100,2.19,KE,1682653121
675,kidal,18.4411,1.4078,27.27,9,0,3.05,ML,1682653121
676,yoko,5.5333,12.3167,17.17,94,100,0.8,CM,1682653122
677,greenville,35.6127,-77.3663,18.09,94,100,3.09,US,1682652889
678,kitui,-1.367,38.0106,17.87,96,100,0.94,KE,1682653122
679,savaneta,12.45,-69.9333,26.94,83,20,7.2,AW,1682653123
680,palu,-0.8917,119.8707,32.88,59,76,1.88,ID,1682653124
681,srikakulam,18.3,83.9,32.88,47,68,2.92,IN,1682653124
682,jutai,-5.1833,-68.9,22.72,98,96,0.86,BR,1682653125
683,singarayakonda,15.25,80.0333,31.9,59,2,4.84,IN,1682653125
684,oxapampa,-10.5775,-75.4017,14.15,98,67,1.66,PE,1682653125
685,cambe,-23.2758,-51.2783,17.38,88,0,1.03,BR,1682653126
686,rio verde de mato grosso,-18.9181,-54.8442,20.7,90,0,1.4,BR,1682653126
687,zouerate,22.7187,-12.4521,25.98,32,1,3.88,MR,1682653126
688,albany,42.6001,-73.9662,8.77,80,41,0.97,US,1682653126
