Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2020,Counts,1144,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms surrendered,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2017,Counts,5,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2016,Counts,1628,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2017,Counts,2123,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2020,Counts,2176,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2017,Counts,2479,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2017,Counts,4786,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking and other arms offences,Total,Total,2020,Counts,767,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by type,pistol,na,na,2016,Counts,793,IAFQ/SOF
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit posession,na,na,2020,Counts,815,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by type,revolver,na,na,2020,Counts,838,IAFQ/SOF
PER,Peru,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking and other arms offences,Total,Total,2018,Counts,921,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,illicit use,na,na,2017,Counts,1118,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other arms offences,na,na,2017,Counts,1118,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by type,pistol,na,na,2020,Counts,1131,IAFQ/SOF
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other,na,na,2020,Counts,1195,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,unknown,na,na,2020,Counts,1443,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by condition,Industrially manufactured arms,na,na,2016,Counts,1533,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,other,na,na,2016,Counts,1569,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2016,Counts,1628,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by type,revolver,na,na,2017,Counts,1914,IAFQ/SOF
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by type,pistol,na,na,2017,Counts,2129,IAFQ/SOF
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by marking,uniquely marked,na,na,2020,Counts,2176,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by condition,Industrially manufactured arms,na,na,2020,Counts,2418,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other arms offences,na,na,2020,Counts,2426,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2020,Counts,2711,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by other suspected offences,Other,na,na,2017,Counts,3271,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by legal justification of seizure,other,na,na,2017,Counts,3653,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by marking,uniquely marked,na,na,2017,Counts,4675,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by condition,Industrially manufactured arms,na,na,2017,Counts,4756,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Arms seized,by location,national territory,na,na,2017,Counts,4786,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking of arms and drug trafficking,Total,Total,2020,Counts,13165,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking of arms and drug trafficking,Total,Total,2018,Counts,16696,IAFQ
PER,Peru,Americas,Latin America and the Caribbean,Individuals arrested/suspected,by type of offences,Illicit trafficking of arms and other offences,Total,Total,2018,Counts,174354,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,Unknown status on type,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,Unknown status on type,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,other weapons,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,other weapons,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,submachine gun,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,machine gun,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,machine gun,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,shotgun (Including Short Carbine),na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,Assembled arms,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,planes and airports,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms found,by type,Unknown status on type,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2017,Counts,2,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,otherwise illicitly manufactured,na,na,2017,Counts,2,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit use,na,na,2016,Counts,2,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,revolver,na,na,2016,Counts,3,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2016,Counts,3,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,otherwise illicitly manufactured,na,na,2016,Counts,3,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,unknown,na,na,2016,Counts,3,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,unknown,na,na,2016,Counts,3,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,no marking,na,na,2016,Counts,4,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit use,na,na,2017,Counts,4,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by other suspected offences,Other arms offences,na,na,2017,Counts,4,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,shotgun (Including Short Carbine),na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,submachine gun,na,na,2017,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,Assembled arms,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,otherwise illicitly manufactured,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,planes and airports,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,Industrially manufactured arms,na,na,2017,Counts,8,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,Industrially manufactured arms,na,na,2016,Counts,8,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,uniquely marked,na,na,2016,Counts,8,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,uniquely marked,na,na,2017,Counts,8,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,unknown Status On Marking,na,na,2016,Counts,9,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit posession,na,na,2016,Counts,11,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,revolver,na,na,2017,Counts,12,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by other suspected offences,Other arms offences,na,na,2016,Counts,12,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,no marking,na,na,2017,Counts,13,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,national territory,na,na,2016,Counts,13,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by marking,unknown Status On Marking,na,na,2017,Counts,16,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by other suspected offences,illicit offences,na,na,2016,Counts,16,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,pistol,na,na,2017,Counts,19,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by condition,otherwise illicitly manufactured,na,na,2017,Counts,27,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by legal justification of seizure,illicit posession,na,na,2017,Counts,33,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,national territory,na,na,2017,Counts,37,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - no tracing procedure initiated,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - no tracing procedure initiated,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - tracing procedure pending,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - tracing procedure pending,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,"Uniquely identifiable - tracing attempted, no point of diversion identified",na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - point of diversion otherwise identified,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - point of diversion otherwise identified,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from illegitimate owner in foreign registry,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from illegitimate owner in foreign registry,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2016,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from illegitimate owner in national registry,na,na,2017,Counts,0,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms found,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2017,Counts,1,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms found,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2016,Counts,5,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Unknown status regarding marking,na,na,2016,Counts,9,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by location,Unknown status regarding marking,na,na,2017,Counts,16,IAFQ
PHL,Philippines,Asia,South-eastern Asia,Arms seized,by type,pistol,na,na,2016,Counts,10,IAFQ
POL,Poland,Europe,Eastern Europe,Arms seized,by type,Unknown status on type,na,na,2020,Counts,0,IAFQ/SOF
POL,Poland,Europe,Eastern Europe,Arms seized,by type,submachine gun,na,na,2020,Counts,0,IAFQ/SOF
POL,Poland,Europe,Eastern Europe,Arms seized,by type,shotgun (Including Short Carbine),na,na,2020,Counts,0,IAFQ/SOF
POL,Poland,Europe,Eastern Europe,Arms seized,by type,pistol,na,na,2020,Counts,0,IAFQ/SOF
POL,Poland,Europe,Eastern Europe,Arms seized,by type,machine gun,na,na,2020,Counts,23,IAFQ/SOF
POL,Poland,Europe,Eastern Europe,Arms seized,by type,revolver,na,na,2020,Counts,353,SOF/IAFQ
POL,Poland,Europe,Eastern Europe,Arms seized,by type,other weapons,na,na,2020,Counts,424,SOF/IAFQ
POL,Poland,Europe,Eastern Europe,Arms seized,by location,Uniquely identifiable - from legitimate owner in national registry,na,na,2020,Counts,35,IAFQ
POL,Poland,Europe,Eastern Europe,Arms seized,by location,Uniquely identifiable - total uniquely identifiable through marking,na,na,2020,Counts,35,IAFQ
POL,Poland,Europe,Eastern Europe,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2020,Counts,270,SOF/IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by marking,Surrendered,na,na,2020,Counts,430,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by marking,no marking,na,na,2016,Counts,160,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by marking,uniquely marked,na,na,2020,Counts,430,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,shotgun (Including Short Carbine),na,na,2019,Counts,1027,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,shotgun (Including Short Carbine),na,na,2020,Counts,3,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,rifle (Inlcuding Carbine),na,na,2019,Counts,70,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,pistol,na,na,2016,Counts,204,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,pistol,na,na,2017,Counts,302,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,pistol,na,na,2016,Counts,204,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,pistol,na,na,2017,Counts,302,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,revolver,na,na,2018,Counts,200,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,national territory,na,na,2017,Counts,5790,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,planes and airports,na,na,2016,Counts,106,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Other,na,na,2019,Counts,560,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Drugs,na,na,2019,Counts,180,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,other,na,na,2019,Counts,1106,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2018,Counts,210,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit trafficking,na,na,2019,Counts,707,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2019,Counts,230,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2017,Counts,780,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit use,na,na,2018,Counts,2140,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit posession,na,na,2016,Counts,3012,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by marking,unknown Status On Marking,na,na,2018,Counts,5018,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by marking,altered marking,na,na,2016,Counts,710,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2017,Counts,10,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,shotgun (Including Short Carbine),na,na,2018,Counts,1217,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by marking,unknown Status On Marking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by marking,altered marking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by marking,altered marking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by marking,no marking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by marking,no marking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,Unknown status on type,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,Unknown status on type,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,Unknown status on type,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,other weapons,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,other weapons,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,other weapons,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,other weapons,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,submachine gun,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,submachine gun,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,machine gun,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,machine gun,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,machine gun,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,machine gun,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,machine gun,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,machine gun,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,rifle (Inlcuding Carbine),na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,other,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,land borders,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Terrorism,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Other forms of organized crime,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Other trafficking,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,other,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by marking,unknown Status On Marking,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2017,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Reactivated arms,na,na,2016,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2020,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2020,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2020,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2019,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2016,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,revolver,na,na,2020,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,submachine gun,na,na,2019,Counts,1,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2017,Counts,2,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,machine gun,na,na,2016,Counts,2,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,machine gun,na,na,2016,Counts,2,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,submachine gun,na,na,2019,Counts,3,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,vessels and harbours,na,na,2016,Counts,4,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,pistol,na,na,2020,Counts,4,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2020,Counts,5,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,machine gun,na,na,2017,Counts,5,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,machine gun,na,na,2017,Counts,5,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,submachine gun,na,na,2018,Counts,5,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2017,Counts,6,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2017,Counts,7,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,Unknown status on type,na,na,2020,Counts,7,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by marking,unknown Status On Marking,na,na,2020,Counts,7,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,submachine gun,na,na,2018,Counts,8,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by marking,uniquely marked,na,na,2020,Counts,8,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2018,Counts,9,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,Altered markings,na,na,2018,Counts,9,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2017,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Assembled arms,na,na,2016,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2016,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2019,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2018,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,machine gun,na,na,2017,Counts,0,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2018,Counts,11,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,unknown,na,na,2019,Counts,11,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,rifle (Inlcuding Carbine),na,na,2020,Counts,11,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2019,Counts,12,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2020,Counts,13,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2016,Counts,13,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2016,Counts,13,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,other,na,na,2016,Counts,15,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2018,Counts,16,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,other,na,na,2017,Counts,17,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,otherwise illicitly manufactured,na,na,2016,Counts,19,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by legal justification of seizure,illicit manufacture,na,na,2016,Counts,19,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by location,other,na,na,2018,Counts,19,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Industrially manufactured arms,na,na,2016,Counts,2902,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Industrially manufactured arms,na,na,2019,Counts,6908,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by condition,Modified arms,na,na,2020,Counts,21,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,submachine gun,na,na,2019,Counts,24,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,shotgun (Including Short Carbine),na,na,2017,Counts,829,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,shotgun (Including Short Carbine),na,na,2016,Counts,841,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms surrendered,by type,shotgun (Including Short Carbine),na,na,2020,Counts,260,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by type,rifle (Inlcuding Carbine),na,na,2017,Counts,31,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms seized,by other suspected offences,Violent crime,na,na,2018,Counts,32,IAFQ
PRT,Portugal,Europe,Southern Europe,Arms found,by type,Unknown status on type,na,na,2017,Counts,32,IAFQ
