Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",1.921990467,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",0.308601286,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",0.422296497,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2017,"Rate per 100,000 population",3.876465281,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2017,"Rate per 100,000 population",0.698413437,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",0.579304169,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2017,"Rate per 100,000 population",0.297773171,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0.368155921,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",4.840167543,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",1190.88695,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",927.1411312,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",160.2398644,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",190.6018997,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",4.574878718,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",0.043312461,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",1.201334859,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,"Rate per 100,000 population",4.052502925,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2018,"Rate per 100,000 population",0.581979998,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,"Rate per 100,000 population",0.560622934,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2018,"Rate per 100,000 population",0.2829811,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,"Rate per 100,000 population",0.918353759,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,"Rate per 100,000 population",5.392658701,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",14.87519519,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",1.062513942,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",13.81268125,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",0.197552844,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",1086.492586,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",919.5924688,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",129.6800936,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",239.0549585,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",5.48876549,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",0.069410459,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",3.007592588,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",0.997254385,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",2.010338204,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",0.23744152,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",0.83368356,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,"Rate per 100,000 population",3.408604933,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2019,"Rate per 100,000 population",0.342971085,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,"Rate per 100,000 population",0.501265431,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2019,"Rate per 100,000 population",0.153017869,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,"Rate per 100,000 population",0.670112735,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,"Rate per 100,000 population",5.867443786,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",952.9477969,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",892.4688035,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",122.2929358,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",695.1496238,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",4.405859318,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",0.042211826,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",2.076771603,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",0.831754874,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",1.245016729,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,"Rate per 100,000 population",0.245864648,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",629.4919667,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",504.995525,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",139.7138941,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",439.224116,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",3.347944145,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",0.041849302,CTS
CHN,China,Asia,Eastern Asia,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",1.262120022,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,"Rate per 100,000 population",48.08298271,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",3.416706507,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,"Rate per 100,000 population",44.6662762,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,"Rate per 100,000 population",0.446289125,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2016,"Rate per 100,000 population",97.92621276,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2016,"Rate per 100,000 population",179.6863804,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2016,"Rate per 100,000 population",81.76016763,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",809.709624,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2016,"Rate per 100,000 population",18.59261251,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2016,"Rate per 100,000 population",1.012972525,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,"Rate per 100,000 population",5.137514341,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2016,"Rate per 100,000 population",0.384016224,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2016,"Rate per 100,000 population",12.92370274,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,"Rate per 100,000 population",4.907104607,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2016,"Rate per 100,000 population",0.035287977,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,"Rate per 100,000 population",0.010378817,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2016,"Rate per 100,000 population",6.700564159,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",31.01011731,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",5.297502073,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",25.71261524,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",0.147209629,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",6.667369456,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2017,"Rate per 100,000 population",0.52954575,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interception or access of computer data,Total,Total,2017,"Rate per 100,000 population",15.0787641,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",4.859962342,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts involving the movement of dumping of waste,Total,Total,2017,"Rate per 100,000 population",0.042936142,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0.014312047,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",6.532427296,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",0.952773434,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",63.59308993,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",2.53921302,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",61.05387691,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",0.169146625,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",93.46760568,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",180.4794485,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",87.01184284,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",25.76264186,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",1.159862569,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",30.66382757,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",1.944797045,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",28.71903052,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",0.09336615,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",86.83250627,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",817.8616517,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2019,"Rate per 100,000 population",90.66846449,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",82.94291218,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",0.876052602,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",24.38344493,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2020,"Rate per 100,000 population",1.312818668,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2020,"Rate per 100,000 population",23.07062626,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2020,"Rate per 100,000 population",0.074681301,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2020,"Rate per 100,000 population",64.29077408,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2020,"Rate per 100,000 population",565.6971016,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2020,"Rate per 100,000 population",70.52273216,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2020,"Rate per 100,000 population",103.8934821,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2020,"Rate per 100,000 population",91.74794416,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2020,"Rate per 100,000 population",0.465775486,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Burglary,Total,Total,2016,"Rate per 100,000 population",1021.764507,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2016,"Rate per 100,000 population",838.7619083,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2016,"Rate per 100,000 population",19.01570207,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",897.303995,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",816.3736119,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2017,"Rate per 100,000 population",16.37212348,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",898.7354808,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",630.6044534,CTS
CPV,Cabo Verde,Africa,Sub-Saharan Africa,Offences,by type of offence,Theft: of a motorized vehicle,Total,Total,2018,"Rate per 100,000 population",14.71226488,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2016,"Rate per 100,000 population",1.571641545,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2016,"Rate per 100,000 population",0,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2016,"Rate per 100,000 population",0.183698362,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2016,"Rate per 100,000 population",0.122465575,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2016,"Rate per 100,000 population",0,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2016,"Rate per 100,000 population",2.755475436,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2016,"Rate per 100,000 population",9.89930064,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2016,"Rate per 100,000 population",0.183698362,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2016,"Rate per 100,000 population",41.04637853,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2017,"Rate per 100,000 population",0.323235262,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2017,"Rate per 100,000 population",0.121213223,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2017,"Rate per 100,000 population",0,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2017,"Rate per 100,000 population",2.686893113,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2017,"Rate per 100,000 population",57.0712259,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2017,"Rate per 100,000 population",1.15152562,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2017,"Rate per 100,000 population",55.91970028,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2017,"Rate per 100,000 population",1.818198347,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2017,"Rate per 100,000 population",509.4389747,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2017,"Rate per 100,000 population",529.3179433,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",200.7088953,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2017,"Rate per 100,000 population",52.46512342,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2017,"Rate per 100,000 population",2.585882094,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2017,"Rate per 100,000 population",0.404044077,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2018,"Rate per 100,000 population",0.620069076,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2018,"Rate per 100,000 population",0.380042337,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2018,"Rate per 100,000 population",0.180020054,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2018,"Rate per 100,000 population",0,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2018,"Rate per 100,000 population",2.660296357,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2018,"Rate per 100,000 population",54.58608089,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2018,"Rate per 100,000 population",1.080120325,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2018,"Rate per 100,000 population",53.50596056,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2018,"Rate per 100,000 population",5.000557062,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2018,"Rate per 100,000 population",509.0367067,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2018,"Rate per 100,000 population",536.6197794,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",236.786378,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2018,"Rate per 100,000 population",57.38639284,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2018,"Rate per 100,000 population",4.080454563,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful access to a computer system,Total,Total,2019,"Rate per 100,000 population",0.316984777,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Unlawful interference with a computer system or computer data,Total,Total,2019,"Rate per 100,000 population",0.475477166,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that cause environmental pollution or degradation,Total,Total,2019,"Rate per 100,000 population",0.27736168,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Trade or possession of protected or prohibited species of faune and flora,Total,Total,2019,"Rate per 100,000 population",0,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Acts against the environment,by type of offence,Acts that result in the depletion of degradation of natural resources,Total,Total,2019,"Rate per 100,000 population",7.468953817,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2019,"Rate per 100,000 population",65.49697963,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Bribery,Total,Total,2019,"Rate per 100,000 population",1.802850921,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption: Other acts of corruption,Total,Total,2019,"Rate per 100,000 population",63.69412871,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Smuggling of migrants,Total,Total,2019,"Rate per 100,000 population",5.666102896,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Burglary,Total,Total,2019,"Rate per 100,000 population",455.6854291,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Theft,Total,Total,2019,"Rate per 100,000 population",549.5327347,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2019,"Rate per 100,000 population",259.5907211,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud: Cyber-related (Cy),Total,Total,2019,"Rate per 100,000 population",103.3964721,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Money laundering,Total,Total,2019,"Rate per 100,000 population",4.695337015,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Corruption,Total,Total,2020,"Rate per 100,000 population",61.5023535,CTS
